,0,1,2,3
401,2009-09-17,000581.XSHE,-1230.3699064809566,-1252.2781806282333
402,2009-09-21,002254.XSHE,-1115.7365709599183,-1137.8222044698796
403,2009-09-21,000900.XSHE,-416.8960468611336,-438.4871948100345
404,2009-09-21,601398.XSHG,-1635.8900606910763,-1657.8109875043367
405,2009-09-21,601009.XSHG,-2607.4148065792792,-2629.12373210372
406,2009-09-21,600779.XSHG,-423.4229497996205,-444.9974633628319
407,2009-09-21,002252.XSHE,-19.62851957900908,-41.388696384302875
408,2009-09-21,000581.XSHE,-2717.700875860551,-2739.4077888137012
409,2009-09-24,000989.XSHE,-2049.150190942275,-2071.0293629810026
410,2009-09-24,600779.XSHG,-2400.566790760804,-2422.142996166281
411,2009-09-24,002252.XSHE,-1181.7512519427826,-1203.49547497853
412,2009-09-28,002003.XSHE,57.768949754751404,36.12870117662235
413,2009-09-29,002050.XSHE,-3738.1974133192302,-3759.6733574587493
414,2009-09-30,600829.XSHG,-1416.9218469426226,-1438.9773859823824
415,2009-10-16,600664.XSHG,4119.883939520586,4092.594433058807
416,2009-10-19,000900.XSHE,-1070.732100080799,-1092.299703810998
417,2009-10-19,002050.XSHE,-1914.069846292201,-1935.5121546690596
418,2009-10-19,601398.XSHG,-613.8638006617498,-635.5536549517981
419,2009-10-19,601939.XSHG,-1144.952007922506,-1166.5299496102762
420,2009-10-22,600664.XSHG,-1098.9846738431454,-1120.7072192721416
421,2009-10-22,001872.XSHE,-1160.054688156554,-1181.6219364746814
422,2009-10-28,600664.XSHG,-2211.4368657286527,-2232.980953882301
423,2009-10-28,600012.XSHG,-896.908628548878,-918.5625654381297
424,2009-10-28,001872.XSHE,-1463.988214436128,-1485.6403519940427
425,2009-10-28,600779.XSHG,-2225.9854729372914,-2247.1781969424524
426,2009-10-30,002003.XSHE,-339.6834606391546,-361.5364299402736
427,2009-10-30,600317.XSHG,11948.90464224785,11924.990427144623
428,2009-10-30,601398.XSHG,-204.2209438180561,-226.1542731841158
429,2009-10-30,601009.XSHG,-2704.151735965988,-2725.5786537419
430,2009-10-30,601939.XSHG,-527.5432781342108,-549.2780611933405
431,2009-11-02,001872.XSHE,-891.7596975872261,-913.4457862330586
432,2009-11-30,601009.XSHG,-2762.1399990635127,-2784.4652958385523
433,2009-11-30,601939.XSHG,993.609697032088,971.6599555431064
434,2009-12-18,002003.XSHE,4372.883387017695,4350.089136926674
435,2009-12-18,600829.XSHG,5601.097995789904,5578.408605050988
436,2009-12-18,601398.XSHG,1855.1626490378178,1832.9419230860094
437,2009-12-18,601939.XSHG,297.21143018993575,272.6221378655545
438,2009-12-21,600317.XSHG,2762.3634890175667,2738.920230874104
439,2009-12-21,002001.XSHE,9737.472742278514,9714.00713453921
440,2009-12-21,600350.XSHG,-587.3688694631735,-610.5699398069688
441,2009-12-23,002003.XSHE,-2110.5481486554067,-2134.2281186043747
442,2009-12-23,600066.XSHG,17442.56587868385,17417.514808088163
443,2009-12-23,600317.XSHG,-2796.099050265708,-2819.550203590517
444,2009-12-23,001872.XSHE,2077.4027822197077,2054.1410645658025
445,2009-12-24,601009.XSHG,-2283.558645533202,-2307.967350166568
446,2009-12-28,601009.XSHG,-190.16626316302842,-214.38076733912123
447,2010-01-04,600829.XSHG,321.94376602902435,297.1946371116224
448,2010-01-06,600317.XSHG,-1124.7774956389933,-1149.2609176154945
449,2010-01-08,600664.XSHG,4677.265816243222,4654.208120938925
450,2010-01-08,600012.XSHG,3644.745134221971,3621.9915110268994
451,2010-01-08,002001.XSHE,-887.0421761447157,-911.1714798550126
452,2010-01-08,601398.XSHG,-332.4294668508667,-357.0070854333746
453,2010-01-08,601009.XSHG,-1526.2400395829525,-1550.4418459249107
454,2010-01-08,600350.XSHG,-847.1410913583054,-871.6773778771015
455,2010-01-12,600066.XSHG,-1510.0836032600369,-1534.1858506842439
456,2010-01-13,601009.XSHG,-6139.917724798544,-6163.947555081893
457,2010-01-14,601398.XSHG,-2057.619736165157,-2081.6830575007307
458,2010-01-14,601939.XSHG,-1954.0371188532088,-1978.6189058083821
459,2010-01-21,600829.XSHG,-1863.2067973339545,-1888.2995645459475
460,2010-01-21,600664.XSHG,1549.7062647410237,1524.8471966875752
461,2010-01-25,600066.XSHG,-2514.3125142050208,-2539.3068868265973
462,2010-01-25,600317.XSHG,-2178.826177171366,-2203.062810626705
463,2010-01-25,000581.XSHE,28535.714162927907,28507.824105327858
464,2010-01-26,002050.XSHE,15853.896096009412,15828.877027863738
465,2010-01-26,601939.XSHG,-391.02490976442874,-415.3075566607997
466,2010-01-27,001872.XSHE,2575.0660627999578,2550.787611658367
467,2010-01-27,002001.XSHE,-1167.0411701197295,-1191.5720305773693
468,2010-01-27,600779.XSHG,12283.37638846635,12258.032389281267
469,2010-01-27,600350.XSHG,-689.066790127552,-713.7660064047908
470,2010-01-28,002254.XSHE,17367.316590304694,17340.923204736904
471,2010-01-28,000900.XSHE,17392.36542927442,17367.02749900693
472,2010-02-01,600377.XSHG,8000.97999607923,7977.695511437579
473,2010-02-02,001872.XSHE,1945.5640421867893,1921.3043551684448
474,2010-02-02,002001.XSHE,-641.8868921687331,-665.7204069675588
475,2010-02-02,600350.XSHG,-654.8671576707484,-678.6024539854371
476,2010-02-02,000581.XSHE,-553.0245592038316,-577.1337323043418
477,2010-02-03,600664.XSHG,-1502.9225954275807,-1527.0339685800197
478,2010-02-04,600829.XSHG,-2064.681321976875,-2088.567490796628
479,2010-02-04,002252.XSHE,14237.486852129594,14212.815016113802
480,2010-02-08,002003.XSHE,4326.136079380606,4301.474348227449
481,2010-02-08,600829.XSHG,-871.8465544046196,-895.5222835638413
482,2010-02-08,600377.XSHG,365.77697437670355,341.47893250739406
483,2010-02-08,001872.XSHE,-2028.472934758124,-2052.364657796966
484,2010-02-08,600779.XSHG,-288.6387615509891,-312.661468960626
485,2010-02-10,002254.XSHE,-876.1103194058362,-899.651640474844
486,2010-02-12,002254.XSHE,132.14079075290536,108.136815472682
487,2010-02-23,000900.XSHE,-1248.7537896442673,-1272.8628465752436
488,2010-02-23,000581.XSHE,-1873.8584611293782,-1897.532419434069
489,2010-02-24,002252.XSHE,-860.2212467418746,-884.1023119687316
490,2010-03-05,600664.XSHG,-2038.2454105493441,-2062.0051240642615
491,2010-03-05,000900.XSHE,-1922.3488305061007,-1946.2330008280767
492,2010-03-11,600066.XSHG,-1827.3521082101495,-1851.5242433017638
493,2010-03-11,002001.XSHE,-212.20549540673858,-236.19490225147956
494,2010-03-12,002003.XSHE,-783.6374893994616,-807.4967499809644
495,2010-03-12,002050.XSHE,-1277.2157588252871,-1301.302545429957
496,2010-03-15,000989.XSHE,19324.899613095775,19299.30930240664
497,2010-03-15,000581.XSHE,-674.2081016404217,-698.1321168163236
498,2010-03-16,600829.XSHG,-1411.6097836376798,-1435.3790338184845
499,2010-03-16,600779.XSHG,451.31888364504,427.2922192049689
500,2010-03-19,000989.XSHE,-924.949439859706,-948.8998494180732
501,2010-03-24,600066.XSHG,-481.9459030028845,-505.8248471520764
502,2010-03-24,000989.XSHE,-455.5882818012829,-479.1421959704092
503,2010-03-24,600779.XSHG,-1941.481077968469,-1965.348663904805
504,2010-03-26,600066.XSHG,-1343.6877481121835,-1367.3966618346988
505,2010-03-26,001872.XSHE,123.83361544238421,99.36409303096943
506,2010-03-31,002001.XSHE,-1061.6740810918127,-1085.635074206246
507,2010-04-09,002003.XSHE,-911.2028177522958,-935.1288693975287
508,2010-04-13,002003.XSHE,-684.9060973887438,-709.2119113326615
509,2010-04-13,601398.XSHG,-1125.082930079864,-1148.8896848803538
510,2010-04-14,600012.XSHG,14392.677743040098,14365.16429861038
511,2010-04-14,001872.XSHE,-1254.1933740072354,-1278.0851605471332
512,2010-04-19,601398.XSHG,-1600.9697834380434,-1624.9385881958015
513,2010-04-20,002003.XSHE,-1335.98617145785,-1360.1625730643061
514,2010-04-20,600377.XSHG,449.24179253873024,425.11251670392824
515,2010-04-20,600317.XSHG,-3064.893369776166,-3088.2957199722377
516,2010-04-20,001872.XSHE,-2087.77929289438,-2111.5558406565797
517,2010-04-20,600350.XSHG,1803.0382101490761,1778.387071739918
518,2010-04-20,000581.XSHE,-3008.448608840267,-3031.92466309001
519,2010-04-23,002254.XSHE,2266.1258759699504,2241.460884856762
520,2010-04-26,000581.XSHE,-1552.9942343925948,-1577.0797631550836
521,2010-04-28,000581.XSHE,-3798.284852198566,-3821.9163433600825
522,2010-04-30,002254.XSHE,233.32065909272035,209.60416962132422
523,2010-04-30,000989.XSHE,1278.092875202868,1253.326920989278
524,2010-05-04,002003.XSHE,-6641.173926399009,-6663.996001853009
525,2010-05-05,600066.XSHG,-1309.1933912054683,-1332.9593322826279
526,2010-05-07,000989.XSHE,-2121.9917757178087,-2144.8603178545827
527,2010-05-11,002001.XSHE,522.6371968375182,498.3257137675778
528,2010-05-11,002252.XSHE,6531.838949454107,6505.5678931994025
529,2010-05-12,600779.XSHG,-575.8391427649572,-600.0862537764236
530,2010-05-13,002050.XSHE,601.6801894456598,577.4174358062636
531,2010-05-18,002050.XSHE,-2436.6342858736393,-2458.9565633036705
532,2010-06-17,002254.XSHE,-718.5694422810341,-742.0301818257848
533,2010-06-17,000989.XSHE,-156.0776089738867,-179.72478562078496
534,2010-06-21,600664.XSHG,4552.037484289988,4526.946538435126
535,2010-06-21,002050.XSHE,-1417.9486136021308,-1441.012798933499
536,2010-06-21,002252.XSHE,-53.19032536685692,-76.64193982110463
537,2010-06-28,002254.XSHE,-2512.902631970895,-2535.5401420640114
538,2010-06-28,002050.XSHE,-3563.3770890825294,-3585.756342049859
539,2010-06-29,002252.XSHE,-1118.751819021071,-1141.8032501794294
540,2010-06-30,002254.XSHE,-4264.961266909653,-4287.289333562946
541,2010-07-14,601398.XSHG,-363.9955495136641,-386.92726913302477
542,2010-07-14,601939.XSHG,-327.5271863298754,-350.3885839357005
543,2010-07-16,002254.XSHE,-2560.142071851923,-2582.6621787196777
544,2010-07-19,600377.XSHG,-1397.4744674913986,-1420.2932291534366
545,2010-08-02,000989.XSHE,-777.7774803987993,-801.144355996192
546,2010-08-02,600317.XSHG,-983.2854460543235,-1006.6330127011912
547,2010-08-03,002003.XSHE,8717.813345095614,8692.810333871745
548,2010-08-03,002254.XSHE,5487.844160556856,5463.828631831193
549,2010-08-03,600066.XSHG,2433.0460544084476,2409.446508934206
550,2010-08-03,600012.XSHG,1851.9190912228016,1828.776076515069
551,2010-08-03,000900.XSHE,5330.74254098766,5306.660911558748
552,2010-08-03,002050.XSHE,4654.741942479987,4630.712680452286
553,2010-08-03,001872.XSHE,2458.8934457115492,2435.375183714795
554,2010-08-03,002001.XSHE,6094.8172115787065,6070.423887598361
555,2010-08-03,601398.XSHG,1222.6311113458291,1199.2544044968968
556,2010-08-03,600779.XSHG,3659.660951221105,3635.903451837107
557,2010-08-03,601939.XSHG,2078.394189608219,2054.875518515284
558,2010-08-03,002252.XSHE,4994.353023872207,4970.270877885223
559,2010-08-03,000581.XSHE,4354.562831886825,4330.712558515899
560,2010-08-03,600377.XSHG,-2395.670515699533,-2418.6889165712128
561,2010-08-04,002191.XSHE,-2456.2684042301457,-2481.996611711317
562,2010-08-06,601398.XSHG,-1891.159496937044,-1916.8792660953877
563,2010-08-06,000728.XSHE,-2741.9752618989214,-2767.6786092240986
564,2010-08-11,601398.XSHG,-1252.0007486590478,-1275.3380426140525
565,2010-08-11,000728.XSHE,-2509.8022729875775,-2532.898972866006
566,2010-08-11,002194.XSHE,-1939.1956328107713,-1962.445567818892
567,2010-08-12,601939.XSHG,-3227.170580565854,-3252.677180635956
568,2010-08-13,601788.XSHG,-5639.930449499703,-5664.925759096913
569,2010-08-13,601006.XSHG,-3299.3040039251914,-3324.7961773106217
570,2010-08-13,000783.XSHE,-5020.767762257548,-5045.933259620302
571,2010-08-23,601788.XSHG,-1912.9610693123027,-1936.1078982509816
572,2010-08-23,002194.XSHE,-1412.5634099460228,-1435.8255624310516
573,2010-08-26,600900.XSHG,-2528.7140678935557,-2554.389677690168
574,2010-08-26,601939.XSHG,-1336.3243902460886,-1359.4873463436875
575,2010-08-26,000728.XSHE,-2684.1558086972937,-2707.1600181096105
576,2010-08-26,002194.XSHE,-998.2793569339909,-1021.0661683422669
577,2010-08-26,600011.XSHG,-3845.8873803257598,-3871.306012732471
578,2010-08-26,000783.XSHE,-2893.5908396896934,-2916.5846981650866
579,2010-09-01,000728.XSHE,-397.51577648527166,-420.35968310729174
580,2010-09-01,600011.XSHG,-192.0840851602133,-214.84330519333906
581,2010-09-02,600210.XSHG,-2629.1766652339497,-2654.802864087118
582,2010-09-02,600012.XSHG,-4127.866903119499,-4153.24662672384
583,2010-09-09,600011.XSHG,-277.3864193715406,-300.64249677165026
584,2010-09-09,000783.XSHE,-990.0924619950857,-1013.1781179006044
585,2010-09-10,600210.XSHG,-203.380908098555,-226.4781998949467
586,2010-09-10,600153.XSHG,-3471.175791732476,-3496.775148471591
587,2010-09-10,600012.XSHG,-1497.8866646062993,-1520.8792249080059
588,2010-09-13,600177.XSHG,-4552.436055669837,-4577.615228639968
589,2010-09-13,000728.XSHE,-2629.242468481642,-2652.0227445851037
590,2010-09-15,600153.XSHG,-577.6749396093588,-600.7443535229635
591,2010-09-16,600177.XSHG,-1119.7940796125026,-1142.7796657128652
592,2010-09-16,000728.XSHE,-1140.8005805825655,-1163.52264391111
593,2010-09-16,600011.XSHG,-547.9713480019722,-570.810793786694
594,2010-09-17,600210.XSHG,-604.7204553001145,-627.6527987883289
595,2010-09-20,601006.XSHG,685.5661469866172,662.1447144377471
596,2010-09-27,600011.XSHG,-1982.0875874101741,-2004.5142477658578
597,2010-09-30,002191.XSHE,-1232.9688445810805,-1256.4480941500315
598,2010-10-15,600210.XSHG,-890.8059475838314,-913.5841855916788
599,2010-10-15,002191.XSHE,-972.6309485485034,-995.4158857258049
600,2010-10-15,600012.XSHG,-1311.5729168499222,-1334.6191266745707
601,2010-10-19,002191.XSHE,-885.2613221347234,-908.7919999118557
602,2010-10-19,002194.XSHE,354.57546499977803,331.6074846789524
603,2010-11-15,600066.XSHG,13772.252748667544,13743.301251824563
604,2010-11-15,600900.XSHG,-420.0768495275141,-442.74161123971356
605,2010-11-15,600177.XSHG,804.4547766537195,781.5848302751037
606,2010-11-15,000429.XSHE,-990.6073555384567,-1016.6153013820481
607,2010-11-15,600153.XSHG,-2176.2321630491374,-2199.0710032856764
608,2010-11-15,601006.XSHG,0.0,-23.034135891912214
609,2010-11-15,002194.XSHE,1130.203137235532,1106.4801733849583
610,2010-11-15,600011.XSHG,-1919.0438453132983,-1942.0345311558826
611,2010-11-16,601788.XSHG,733.2311984906166,710.3810480503817
612,2010-11-17,000488.XSHE,2887.125603082001,2860.322429929984
613,2010-11-17,601988.XSHG,-761.4368452403319,-784.493152914209
614,2010-11-17,002191.XSHE,595.6154398996597,572.0460860636304
615,2010-11-17,000728.XSHE,-1156.467388721882,-1178.9278607633833
616,2010-11-18,600377.XSHG,137.58776442505243,134.86123356002932
617,2010-11-18,000783.XSHE,2892.335703665049,2869.04645809499
618,2010-11-22,601988.XSHG,-893.2488863336226,-915.6396584177188
619,2010-11-23,601939.XSHG,329.8964657665469,307.0896234332198
620,2010-11-24,600377.XSHG,-2329.2792798049118,-2351.4668067486223
621,2010-11-29,600066.XSHG,-25.018054962256816,-47.136016993290085
622,2010-11-29,002191.XSHE,-449.34126067424717,-471.46838727597117
623,2010-11-29,000783.XSHE,-1225.2746276126654,-1247.351193403122
624,2010-12-01,601398.XSHG,1232.0864420384976,1209.021783843537
625,2010-12-01,002194.XSHE,-5301.77696209639,-5323.236760428047
626,2010-12-01,600012.XSHG,0.0,-24.086401171872847
627,2010-12-02,600066.XSHG,-381.03853475345505,-402.81889155972556
628,2010-12-06,601988.XSHG,-146.74083518197398,-168.84000496037874
629,2010-12-06,002191.XSHE,-2719.011713467283,-2740.9653562950402
630,2010-12-09,601398.XSHG,-1032.4284584602767,-1054.5683131805915
631,2010-12-09,600011.XSHG,-1057.0990466249864,-1079.0093580840573
632,2010-12-10,601939.XSHG,-1736.5683367943693,-1758.2856561121625
633,2010-12-13,600066.XSHG,-1443.4976175917138,-1465.3785559818177
634,2010-12-15,601398.XSHG,114.57782606218761,92.46430563218493
635,2010-12-15,600153.XSHG,-701.2747987117499,-723.297473711294
636,2010-12-16,601939.XSHG,-518.0723467352383,-540.1836744938979
637,2010-12-16,601988.XSHG,-292.2092092660083,-314.2417836446653
638,2010-12-21,600210.XSHG,506.0966390907379,481.87822792144885
639,2010-12-21,600012.XSHG,-1092.9977283521243,-1114.6172234189291
640,2010-12-23,600210.XSHG,-629.2144321185017,-651.0811317642198
641,2010-12-24,600066.XSHG,-2433.201560943947,-2454.8443458063525
642,2010-12-28,002191.XSHE,-1686.109547798738,-1707.6336083020171
643,2010-12-28,600012.XSHG,-882.8396531205558,-904.7782185006016
644,2011-01-18,600066.XSHG,-1236.9095090804376,-1258.5371448689616
645,2011-01-18,601939.XSHG,-1431.043422477983,-1452.8361694545763
646,2011-01-18,002191.XSHE,-1516.0250977948745,-1537.875049394232
647,2011-01-21,601006.XSHG,-1479.597477514921,-1501.1996006866389
648,2011-01-27,600066.XSHG,-1036.2405329161527,-1057.9627250874075
649,2011-02-16,600377.XSHG,-897.1388547586221,-918.6418565721523
650,2011-02-21,600377.XSHG,-1047.0843195872224,-1068.6352186739996
651,2011-02-21,002191.XSHE,-503.74598066613345,-525.4380575874334
652,2011-02-23,601398.XSHG,-1781.2256251946865,-1802.7784552595422
653,2011-02-23,601988.XSHG,-878.7062241936354,-900.4395581386913
654,2011-02-23,002191.XSHE,-1993.7818657642615,-2015.1792101760657
655,2011-02-23,000728.XSHE,-2661.021278124853,-2682.3981490591227
656,2011-02-23,002194.XSHE,-2126.714862680314,-2147.998370652215
657,2011-03-03,002191.XSHE,-600.1173318426014,-621.7951185586448
658,2011-03-04,002194.XSHE,-1480.9269665362576,-1502.4333170391787
659,2011-03-14,600011.XSHG,-1817.5890884656958,-1839.2297585502404
660,2011-03-15,600377.XSHG,-854.897856412647,-876.3842892038182
661,2011-03-16,601788.XSHG,-3218.136778774181,-3239.3893540612057
662,2011-03-16,600900.XSHG,-262.46077480244384,-284.28438822726656
663,2011-03-18,601788.XSHG,371.5773437640149,349.87047093649153
664,2011-03-18,601988.XSHG,-146.01431907514737,-167.71204688971378
665,2011-03-21,600377.XSHG,580.5690295834557,558.7396340711176
666,2011-03-31,601788.XSHG,-1017.7196814328591,-1039.5395914027797
667,2011-04-19,002194.XSHE,-1308.739167224358,-1330.2748879037479
668,2011-04-20,601788.XSHG,-801.8574146775464,-823.8015792592221
669,2011-04-20,000783.XSHE,-1775.2120342926112,-1797.298630685935
670,2011-04-25,601788.XSHG,-474.52129541728493,-496.6204300324327
671,2011-04-26,600012.XSHG,-6330.242096982293,-6353.03096853143
672,2011-04-26,000783.XSHE,-1864.3171892422188,-1886.0901542341567
673,2011-04-27,002191.XSHE,-1803.9526730769717,-1826.0170186605621
674,2011-04-29,600210.XSHG,1074.1767110730493,1051.9233502086527
675,2011-05-03,600012.XSHG,-1145.5733668254907,-1167.4483630205868
676,2011-05-06,600177.XSHG,968.3304061925577,946.2854202729889
677,2011-05-06,000728.XSHE,-549.1586556521352,-570.7567425444302
678,2011-05-09,000488.XSHE,3558.7882741899593,3536.3441828074015
679,2011-05-13,600177.XSHG,-331.7597409418163,-353.6176338973736
680,2011-05-13,000488.XSHE,-1006.2807602622347,-1027.966110645886
681,2011-05-17,002191.XSHE,-4753.957206334111,-4774.844671854855
682,2011-05-18,600177.XSHG,-234.41628496113134,-256.3717142105911
683,2011-05-23,600900.XSHG,1213.8193229624585,1191.75405602666
684,2011-05-24,601939.XSHG,2552.4766656399593,2530.1986493022537
685,2011-05-24,601398.XSHG,2487.3814498836205,2465.13069218648
686,2011-05-24,601988.XSHG,1177.4600716606399,1155.3826953170028
687,2011-05-24,600153.XSHG,15835.338658121222,15810.705909097478
688,2011-05-25,601006.XSHG,412.4358533397926,390.3410754823038
689,2011-05-26,600011.XSHG,2750.489819061343,2727.9705455743333
690,2011-06-02,601398.XSHG,-861.4282766443079,-883.2654834572411
691,2011-06-14,000429.XSHE,-4821.261134861374,-4841.731735417588
692,2011-06-15,601398.XSHG,-325.06621151427197,-347.01901633186895
693,2011-06-29,601988.XSHG,-1001.5131151488036,-1023.4605597007787
694,2011-06-30,600153.XSHG,-1833.1750195527652,-1854.9561317238595
695,2011-07-07,600210.XSHG,88.77834872346457,66.82050380586183
696,2011-07-07,601939.XSHG,-959.607763215113,-981.4868202164176
697,2011-07-08,601398.XSHG,109.74665545398581,87.46808439682621
698,2011-07-13,600210.XSHG,-1795.8316176637159,-1817.407877538378
699,2011-07-13,600177.XSHG,-921.2377271487463,-942.6450391192673
700,2011-07-13,002191.XSHE,-1211.7939767324733,-1233.4608530364499
701,2011-07-13,000783.XSHE,-2964.659037710406,-2986.0375234378957
702,2011-07-20,600210.XSHG,-355.93099872220074,-377.7021114773752
703,2011-07-20,600153.XSHG,-2255.9676322184705,-2277.6291186368508
704,2011-07-20,000783.XSHE,-712.2902288623743,-733.9857512450177
705,2011-07-22,600210.XSHG,-656.9407167021235,-678.5839272232918
706,2011-07-22,000783.XSHE,-525.2460117837871,-546.8987533735619
707,2011-07-25,601939.XSHG,-769.6040486919438,-791.2684026626221
708,2011-07-26,601398.XSHG,-641.3737016190149,-663.0093744869632
709,2011-07-26,002194.XSHE,-4460.734692037598,-4481.883822401023
710,2011-07-26,000783.XSHE,-1837.307992132943,-1858.6805841716614
711,2011-08-02,600153.XSHG,-253.63954798044082,-275.0784307734874
712,2011-08-02,002191.XSHE,1807.0652815184465,1784.9407063488195
713,2011-08-10,002028.XSHE,-4258.101396128485,-4281.378329749129
714,2011-08-19,002028.XSHE,-3478.99088964299,-3500.2772340930305
715,2011-08-30,600030.XSHG,-480.92597174991755,-502.3262345006872
716,2011-09-01,002028.XSHE,-298.0187936704048,-319.61160990270605
717,2011-09-05,000848.XSHE,-2670.4346282073866,-2693.6703440163383
718,2011-09-06,600177.XSHG,-2073.058673543358,-2094.8541758961555
719,2011-09-06,600356.XSHG,-2239.8346075785803,-2261.330128012542
720,2011-09-09,600356.XSHG,-1827.4051517933126,-1849.2695169624162
721,2011-09-09,002242.XSHE,-1761.6749568445302,-1783.028866449632
722,2011-09-23,600177.XSHG,-1778.5950003112014,-1799.9882296252072
723,2011-09-23,600030.XSHG,-2475.7280460985935,-2496.773624359169
724,2011-10-17,002028.XSHE,-734.6706867118562,-756.4135843778572
725,2011-10-19,002028.XSHE,-1365.9242082588162,-1387.3241361009163
726,2011-10-21,601988.XSHG,-306.62555499869626,-328.2119940706045
727,2011-11-09,600820.XSHG,-303.2697062792936,-325.14277240528577
728,2011-11-11,600820.XSHG,-248.40432752682247,-270.18040221354624
729,2011-11-14,600030.XSHG,88.80883446362091,66.96778177453524
730,2011-11-17,600246.XSHG,-1496.9287557549314,-1517.7088485734566
731,2011-11-17,600019.XSHG,-1450.3214130131898,-1471.7638572886617
732,2011-11-17,601988.XSHG,-764.2100767679889,-785.8219377389875
733,2011-11-17,600820.XSHG,-1092.592887859441,-1114.3997872489954
734,2011-11-17,600030.XSHG,-1898.1165252267697,-1919.6488377673475
735,2011-11-21,001872.XSHE,-3391.5383256258538,-3412.543893765702
736,2011-11-21,600246.XSHG,-2400.473399341384,-2421.7254296678143
737,2011-11-21,600356.XSHG,-6123.737125438743,-6145.875597882101
738,2011-11-21,601988.XSHG,-308.57224929252794,-330.1723067430054
739,2011-12-05,002028.XSHE,-1553.5725785707798,-1575.106445442448
740,2011-12-05,600011.XSHG,-614.5640531889422,-636.1830508822333
741,2011-12-07,601988.XSHG,-303.2847493867351,-324.514681843807
742,2011-12-07,000848.XSHE,-1465.113433361717,-1486.2430163162487
743,2011-12-08,601398.XSHG,446.8236684651863,425.0186734440852
744,2011-12-13,001696.XSHE,563.5363479637348,541.4693552929873
745,2011-12-14,600177.XSHG,920.7860133708148,898.9192727797976
746,2011-12-16,601939.XSHG,717.3634017949562,695.4120817000303
747,2011-12-22,600177.XSHG,-1738.721899087672,-1759.5269945524035
748,2012-01-05,001696.XSHE,-2205.0256977396007,-2226.382946640564
749,2012-01-12,600660.XSHG,-580.8560084004276,-602.2083706870521
750,2012-01-16,001696.XSHE,-801.6198512281437,-822.88605012008
751,2012-01-16,600019.XSHG,-1255.5947042269024,-1276.7800112364037
752,2012-01-31,600030.XSHG,-1546.0952359316918,-1567.0737499288982
753,2012-02-02,600019.XSHG,-287.037262142038,-308.404315935891
754,2012-02-08,600019.XSHG,-625.2804134366191,-646.301204062879
755,2012-02-08,600030.XSHG,-1942.96940011595,-1963.9131238245222
756,2012-03-01,600177.XSHG,-214.54960147055962,-235.8472252432042
757,2012-03-07,000848.XSHE,-2658.7612065534786,-2679.8438124259806
758,2012-03-08,600011.XSHG,7564.199476211683,7541.37532648781
759,2012-03-13,601939.XSHG,0.0,-21.462725049011596
760,2012-03-15,600011.XSHG,-1391.139652637686,-1412.7108344351168
761,2012-03-16,601939.XSHG,-196.14359014670964,-217.99398608905258
762,2012-03-16,601398.XSHG,1396.7699206110785,1375.0447761535738
763,2012-03-20,600019.XSHG,-965.7848405161985,-986.8843987378289
764,2012-03-21,601988.XSHG,304.55218013424474,282.92897534471336
765,2012-03-21,601398.XSHG,212.10829924182426,190.5156743790061
766,2012-03-21,600820.XSHG,-1222.7020298860034,-1243.8354109437346
767,2012-03-22,600660.XSHG,317.12278538920157,295.86994183318075
768,2012-03-22,600011.XSHG,-1097.7768089287042,-1118.9385680300531
769,2012-03-26,601398.XSHG,-104.68363044919403,-125.97628088256054
770,2012-03-27,001872.XSHE,-1322.7008070508027,-1343.7737650850167
771,2012-03-28,600177.XSHG,-1612.8642710542554,-1634.1371019135288
772,2012-03-29,000488.XSHE,-2082.8674474355544,-2103.5757784573916
773,2012-03-29,002242.XSHE,-1968.4361489473715,-1989.3170108411073
774,2012-03-30,001696.XSHE,3537.2371973366594,3515.0563452857987
775,2012-04-09,601939.XSHG,-926.7104093009326,-947.2463119710413
776,2012-04-10,601988.XSHG,0.0,-20.890274601193386
777,2012-04-18,601398.XSHG,307.6068207150585,286.6280355422917
778,2012-04-18,600820.XSHG,-711.6628431220693,-732.668016726094
779,2012-04-18,000848.XSHE,-1944.869413144648,-1966.3766596004946
780,2012-04-20,000848.XSHE,-1188.9279395225938,-1209.8203484708652
781,2012-04-24,000848.XSHE,-1639.3354170528444,-1660.0615293907888
782,2012-04-25,002028.XSHE,1340.0070264856936,1318.4800548807043
783,2012-05-02,600011.XSHG,-857.4619870599743,-878.378527531418
784,2012-05-02,000848.XSHE,-144.87217545030958,-165.8507395827403
785,2012-05-03,601939.XSHG,-376.44631130091557,-397.4520154715066
786,2012-05-04,601398.XSHG,-307.7212796530501,-328.7899299332954
787,2012-05-09,002242.XSHE,-320.7637459453728,-341.7039580189127
788,2012-05-10,600019.XSHG,-1123.966173483733,-1144.7595476931822
789,2012-05-10,600177.XSHG,-1030.5260940000624,-1051.085293236647
790,2012-05-14,001872.XSHE,45.099256652423456,24.13411554326766
791,2012-05-14,600246.XSHG,5779.242107590259,5756.767890191434
792,2012-05-14,601398.XSHG,-204.87845429201437,-225.98093508409136
793,2012-05-16,601988.XSHG,436.8805100746641,415.9976216930953
794,2012-05-16,601398.XSHG,-512.6555282311906,-533.5923800041525
795,2012-05-17,600246.XSHG,271.83313959657045,250.77348490891603
796,2012-05-21,600246.XSHG,-674.3936642509746,-695.3734380606732
797,2012-05-24,001696.XSHE,3775.072618564116,3753.4851540393183
798,2012-05-28,600660.XSHG,-2089.893422196038,-2110.4936109557448
