,0,1,2,3
401,2008-07-14,600051.XSHG,1058.8025779363172,1032.1973472013644
402,2008-07-16,600388.XSHG,-4636.135990423058,-4662.032548748917
403,2008-07-17,000911.XSHE,-5328.844663834545,-5354.622714522847
404,2008-07-17,600051.XSHG,-8195.660975933602,-8220.982153490497
405,2008-07-17,600351.XSHG,-2012.2858194806292,-2038.793930887698
406,2008-07-30,600388.XSHG,-1229.974033437404,-1255.897200446899
407,2008-07-30,600627.XSHG,-1051.6349461662364,-1077.2821345379066
408,2008-07-31,600626.XSHG,-3497.634493120035,-3523.102705448579
409,2008-08-01,600388.XSHG,-5470.918888003144,-5496.500782468276
410,2008-08-01,600979.XSHG,-6604.271797958084,-6629.5752236310445
411,2008-08-04,600051.XSHG,-178.87359588319546,-205.56153638896762
412,2008-08-04,600351.XSHG,554.5550341568598,527.5803098111875
413,2008-08-05,000541.XSHE,-548.8709186512738,-577.0125158034555
414,2008-08-11,000541.XSHE,-4841.787027561022,-4867.331181075906
415,2008-09-24,000900.XSHE,-1703.4519239196923,-1728.316070809199
416,2008-09-24,600377.XSHG,-2575.3181948391657,-2600.6421570884177
417,2008-09-24,600011.XSHG,-11030.485314568466,-11057.444171780253
418,2008-09-24,000027.XSHE,-2250.2917380615118,-2275.1949666293926
419,2008-10-07,000900.XSHE,-5237.666048726094,-5262.947368507628
420,2008-10-07,000027.XSHE,-3175.5535803618004,-3200.922941541844
421,2008-10-09,600177.XSHG,625.4671445020293,600.0576801343211
422,2008-10-09,000027.XSHE,2334.308145828317,2308.4012818641067
423,2008-10-13,600011.XSHG,-5841.3580770695235,-5866.666829479539
424,2008-10-13,000027.XSHE,-1051.258431031869,-1076.298216755164
425,2008-10-17,600011.XSHG,-7198.403901362657,-7224.140346227529
426,2008-10-22,600533.XSHG,-4628.61923302986,-4653.4570405755685
427,2008-10-22,600011.XSHG,-2164.1106496703924,-2189.822623767557
428,2008-10-23,600377.XSHG,-2950.5824063891273,-2975.9862012538924
429,2008-11-04,600377.XSHG,-4251.239467125633,-4276.040765847407
430,2008-11-19,000021.XSHE,-2550.4675264182456,-2576.4342863872143
431,2008-11-19,600641.XSHG,-4100.620936749171,-4125.486151240995
432,2008-11-19,600533.XSHG,-5023.2394144966465,-5047.883481962958
433,2008-11-19,000761.XSHE,-7160.275513673728,-7185.011010902783
434,2008-11-19,000919.XSHE,-2002.878744497703,-2028.8160242389483
435,2008-11-19,000429.XSHE,-1284.3037202639862,-1310.0509519892785
436,2008-11-19,600104.XSHG,-4667.576757915274,-4692.1353925492285
437,2008-11-19,000852.XSHE,-6053.1520986833075,-6078.304300836642
438,2008-11-19,000807.XSHE,-7385.92619716235,-7410.6148864640645
439,2008-11-24,600301.XSHG,-4366.444645385959,-4390.605639090428
440,2008-11-24,000021.XSHE,-1940.0845131769486,-1965.5506751551764
441,2008-11-24,000554.XSHE,-2093.6412063938674,-2119.2727202270385
442,2008-11-24,000429.XSHE,-2600.8631471695867,-2625.4730922376934
443,2008-11-24,000767.XSHE,-3574.485339667947,-3599.140123164631
444,2008-11-24,600104.XSHG,-2726.6420915361296,-2751.1091599041806
445,2008-11-24,000807.XSHE,525.7157295786352,500.6866540342201
446,2008-11-25,600533.XSHG,2268.226823160974,2242.844284901792
447,2008-11-25,002061.XSHE,-4219.677164294068,-4244.151291846973
448,2008-11-25,000852.XSHE,-89.49466377097495,-114.60686642511106
449,2008-12-01,000429.XSHE,-9808.016126085458,-9834.033797605553
450,2008-12-01,600104.XSHG,-996.1549664590897,-1021.3244819449561
451,2008-12-01,600377.XSHG,-1468.387807228134,-1493.6734452686023
452,2008-12-01,000807.XSHE,-1345.066035954532,-1370.3058045115613
453,2008-12-02,000898.XSHE,-2893.926583961528,-2918.705830336699
454,2008-12-10,600177.XSHG,-4272.162147416623,-4299.181822112907
455,2008-12-12,600019.XSHG,-4627.2000415615075,-4654.125938946213
456,2008-12-12,600177.XSHG,-3027.7622342720215,-3054.448789778745
457,2008-12-15,000900.XSHE,-1210.939679237509,-1236.3914295865738
458,2008-12-15,001872.XSHE,-1285.659021207597,-1310.585680818775
459,2008-12-15,000039.XSHE,-5692.269461902286,-5717.421148733188
460,2008-12-15,000767.XSHE,-3608.9147707378174,-3634.684372965626
461,2008-12-15,000959.XSHE,-1452.6694770861711,-1478.7594208946389
462,2008-12-24,000554.XSHE,-3012.1529763480594,-3037.1043927939277
463,2008-12-24,001872.XSHE,-4322.815938689442,-4348.32055272771
464,2008-12-24,000429.XSHE,-3494.439940271805,-3520.2023974866365
465,2008-12-24,000767.XSHE,-3043.6168450306195,-3068.6385793039767
466,2008-12-24,600104.XSHG,-760.0092335710123,-784.6430328541327
467,2008-12-24,000959.XSHE,-2234.070493127813,-2259.1892161505457
468,2008-12-24,600377.XSHG,-3338.9962441538046,-3364.8326550919014
469,2008-12-24,000027.XSHE,3246.425488333167,3219.7351599177287
470,2008-12-25,600102.XSHG,-3415.4501071224163,-3441.1215832764155
471,2008-12-25,600331.XSHG,-4278.115905315883,-4303.779446391265
472,2008-12-25,600533.XSHG,-947.2744498758136,-972.5260802110745
473,2008-12-25,600011.XSHG,-649.7616046984424,-675.7284411916639
474,2008-12-25,000541.XSHE,-5106.619699397967,-5132.10604715123
475,2008-12-26,000021.XSHE,-1740.599327594087,-1766.2746945176152
476,2008-12-30,000761.XSHE,-5978.97498190956,-6003.927237500729
477,2008-12-31,600102.XSHG,-1733.1230945945779,-1757.7649538668136
478,2008-12-31,600331.XSHG,-3165.41924753793,-3189.6504688216723
479,2008-12-31,600098.XSHG,285.51986773751855,259.385282510611
480,2008-12-31,600011.XSHG,-1690.2172946706542,-1714.7527070126475
481,2009-01-05,000807.XSHE,-2968.0712084665684,-2992.632631919879
482,2009-01-08,600377.XSHG,-1912.045011752016,-1937.2415160179926
483,2009-01-09,000554.XSHE,-2977.241849176324,-3002.0245026464445
484,2009-01-09,000761.XSHE,-2435.795701917738,-2460.1861362129407
485,2009-01-09,000767.XSHE,-1542.1750536780353,-1567.133939415193
486,2009-01-09,600104.XSHG,-2349.9073623731338,-2374.62094257425
487,2009-01-09,000959.XSHE,-2518.981362903476,-2543.822394497647
488,2009-01-09,000541.XSHE,-1806.8736232761262,-1831.8193205190764
489,2009-01-14,600533.XSHG,-560.8261085830192,-585.6680345927298
490,2009-01-16,600022.XSHG,916.2966650879456,890.8451777200322
491,2009-01-16,000039.XSHE,567.2373536119311,541.9385676408388
492,2009-01-22,001872.XSHE,499.69797364405525,473.6886941158824
493,2009-01-22,600011.XSHG,-709.1970568111605,-733.691632081023
494,2009-01-22,000027.XSHE,-1745.4752535918983,-1770.3326114340762
495,2009-02-02,001872.XSHE,-514.6470833104569,-540.7458661992968
496,2009-03-02,001872.XSHE,1109.7947840960126,1082.6948518398412
497,2009-03-02,000898.XSHE,-455.540951002632,-481.88943960862434
498,2009-03-02,600377.XSHG,-397.28429336266953,-425.49147819141865
499,2009-03-02,000709.XSHE,-10482.154821497812,-10509.299294750634
500,2009-03-03,600019.XSHG,2643.309791293494,2617.314727574545
501,2009-03-04,000554.XSHE,8967.116615578036,8940.215265731302
502,2009-03-04,000900.XSHE,2607.4523010062594,2580.924804530767
503,2009-03-04,600377.XSHG,-241.73315699528987,-270.0803985389365
504,2009-03-09,000898.XSHE,-2194.8828605832687,-2223.733895291106
505,2009-03-09,600377.XSHG,-1341.376847851408,-1369.8929415463197
506,2009-03-16,001872.XSHE,-4855.0294503307105,-4883.280699287377
507,2009-03-23,600377.XSHG,161.33549993874635,132.48871254969788
508,2009-04-09,600011.XSHG,4827.809186094047,4800.184976135745
509,2009-04-15,600011.XSHG,-1373.3246020601412,-1402.0074673203117
510,2009-04-23,600011.XSHG,-2390.290439273132,-2418.582786108892
511,2009-04-24,600301.XSHG,29697.71576806336,29666.890290937015
512,2009-04-28,600102.XSHG,11072.331739578074,11045.312226971253
513,2009-04-28,600022.XSHG,22460.05153448036,22429.428118061234
514,2009-04-28,000554.XSHE,1551.683922499649,1522.2285282679702
515,2009-04-28,000761.XSHE,20953.45601968118,20924.22017395923
516,2009-04-28,600098.XSHG,14245.825118764811,14218.326538494066
517,2009-04-28,000959.XSHE,17852.252610658823,17823.472017776003
518,2009-04-28,600377.XSHG,-79.60048095103525,-108.55913592102249
519,2009-04-28,600011.XSHG,-4411.92646852496,-4440.064755113108
520,2009-04-28,000027.XSHE,12176.275478330988,12146.961521191864
521,2009-04-29,000898.XSHE,1821.2857779308113,1791.9303871613931
522,2009-04-30,000709.XSHE,10175.39907123055,10145.286249604127
523,2009-05-04,000554.XSHE,-1069.146331320831,-1097.9083848905907
524,2009-05-08,600301.XSHG,-1258.0420638979933,-1286.4179015614704
525,2009-05-21,600022.XSHG,-2053.5858602075305,-2082.199156526422
526,2009-06-05,600022.XSHG,-1706.7060789287466,-1735.243792201997
527,2009-06-23,600331.XSHG,110790.70833759195,110744.01238580023
528,2009-06-24,600497.XSHG,71397.57472917388,71358.55555416658
529,2009-06-26,600497.XSHG,-4114.133401093541,-4142.263390799503
530,2009-07-02,600497.XSHG,363.45447936580257,334.70782615139245
531,2009-07-08,600331.XSHG,455.4098163746276,426.7857913827612
532,2009-07-09,600497.XSHG,-1483.0396160267615,-1511.4259997281006
533,2009-07-30,000554.XSHE,4559.641118304805,4529.7147401353195
534,2009-08-04,600301.XSHG,26551.447298076237,26517.34158073325
535,2009-08-04,600497.XSHG,43036.70986187782,42999.008217805305
536,2009-08-04,600022.XSHG,61108.71750994954,61067.5369355649
537,2009-08-04,000021.XSHE,124052.87259909125,124002.79470382354
538,2009-08-04,600641.XSHG,135648.14666147289,135595.3320636383
539,2009-08-04,000554.XSHE,1202.9901516513378,1173.7465546921042
540,2009-08-04,600331.XSHG,28966.085182595925,28931.27668911523
541,2009-08-04,600533.XSHG,88893.15616834926,88849.9244455601
542,2009-08-04,002061.XSHE,137094.81261859927,137042.3143749177
543,2009-08-04,000761.XSHE,47071.300594764514,47032.95533941104
544,2009-08-04,000900.XSHE,34505.09369467958,34469.05248106527
545,2009-08-04,001872.XSHE,35738.25412310958,35702.12561149338
546,2009-08-04,000919.XSHE,66429.82860838987,66391.46746118792
547,2009-08-04,000039.XSHE,69842.41866464754,69801.92536640528
548,2009-08-04,000429.XSHE,30008.874618200312,29976.93924792761
549,2009-08-04,600098.XSHG,23126.677136216214,23093.172746299933
550,2009-08-04,000767.XSHE,79939.95553693848,79898.84527152045
551,2009-08-04,600104.XSHG,144972.38673375128,144919.3075668278
552,2009-08-04,000898.XSHE,89884.95986861119,89837.75270902395
553,2009-08-04,600177.XSHG,55209.96406273387,55172.52699959305
554,2009-08-04,000959.XSHE,65003.87414999147,64961.994320672435
555,2009-08-04,600377.XSHG,11107.32864962931,11076.134264661196
556,2009-08-04,600011.XSHG,18446.72309146378,18414.449839925914
557,2009-08-04,000852.XSHE,83611.4064440515,83569.72498452646
558,2009-08-04,000541.XSHE,70947.17812208578,70907.77854410067
559,2009-08-04,000027.XSHE,22576.799152032032,22543.30207944291
560,2009-08-04,000807.XSHE,165643.4377744596,165585.61381427132
561,2009-08-04,600317.XSHG,3074.183976261126,3062.668249258159
562,2009-08-07,600102.XSHG,59515.13109853367,59474.34901782493
563,2009-08-13,600377.XSHG,-6549.11093757067,-6599.611859689271
564,2009-08-13,601398.XSHG,-11862.473029571573,-11911.668719607418
565,2009-08-13,600350.XSHG,-9218.734878202471,-9268.516046544764
566,2009-08-13,000916.XSHE,-5579.701071716641,-5630.035848753075
567,2009-08-14,600829.XSHG,-1263.1976064984415,-1314.8579302597345
568,2009-08-17,600377.XSHG,-5585.180505912784,-5630.614239579249
569,2009-08-17,600066.XSHG,-20725.911790130995,-20773.570294747133
570,2009-08-17,600012.XSHG,-14524.300931826236,-14573.13024829228
571,2009-08-17,000989.XSHE,-9873.202700872785,-9922.796244974372
572,2009-08-17,001872.XSHE,-18572.857381294347,-18620.842752793247
573,2009-08-17,600779.XSHG,-16009.649473959327,-16057.728026252542
574,2009-08-17,002252.XSHE,-7070.835941738427,-7120.901017859239
575,2009-08-17,000978.XSHE,-15451.141465695948,-15499.705261719379
576,2009-08-17,601988.XSHG,-16082.633037168694,-16131.088454125842
577,2009-08-17,002222.XSHE,-8390.484587889721,-8440.53449436796
578,2009-08-17,000792.XSHE,-21839.48321521524,-21886.666936187055
579,2009-08-17,600261.XSHG,-24324.615397056717,-24370.717375991273
580,2009-08-18,002003.XSHE,-21908.594698140827,-21955.457514148555
581,2009-08-18,002254.XSHE,-18812.16992176102,-18860.216083535637
582,2009-08-18,000900.XSHE,-14227.137329621735,-14275.860086797571
583,2009-08-18,002050.XSHE,-20650.752748718154,-20698.639016203168
584,2009-08-18,002001.XSHE,-17625.903156888853,-17674.283325912656
585,2009-08-18,601009.XSHG,-21331.267887269372,-21378.56981833368
586,2009-08-18,601939.XSHG,-16349.971078109116,-16397.96857941198
587,2009-08-18,600750.XSHG,-11644.252442165744,-11693.31683919318
588,2009-08-18,000088.XSHE,-24284.283743367672,-24330.77080081926
589,2009-08-18,600309.XSHG,-28649.408835895345,-28697.113275692656
590,2009-08-20,002254.XSHE,-7658.781180494941,-7700.800039062474
591,2009-08-20,601006.XSHG,-16792.607529674606,-16841.66745141953
592,2009-08-26,002254.XSHE,417.58235439106045,374.2134441564462
593,2009-08-26,000900.XSHE,-3449.5606660194303,-3492.740802986682
594,2009-08-26,002050.XSHE,-3049.2164067639414,-3092.2201942812703
595,2009-08-28,000978.XSHE,-1951.0511490910524,-1994.9693104570918
596,2009-08-28,000088.XSHE,-1407.6040179356867,-1451.239742491693
597,2009-08-31,600066.XSHG,-736.754781151828,-780.8428570330274
598,2009-08-31,000989.XSHE,-6671.771818154916,-6714.963513144533
599,2009-08-31,002050.XSHE,-9083.398125184116,-9126.445533690423
600,2009-09-01,002003.XSHE,-4248.050003392536,-4290.808413239768
601,2009-09-01,002254.XSHE,-10449.97618313065,-10492.465033661396
602,2009-09-01,000900.XSHE,-5709.118757736685,-5752.237405776599
603,2009-09-01,002252.XSHE,-6506.079378707204,-6549.163195157367
604,2009-09-01,000792.XSHE,-2814.81829250551,-2858.2372761905494
605,2009-09-01,600261.XSHG,-13242.941113610234,-13283.837818372107
606,2009-09-02,600829.XSHG,-7094.17979106287,-7136.945463858512
607,2009-09-02,002001.XSHE,1782.8891940371952,1738.844811695681
608,2009-09-09,002252.XSHE,-348.89502256252985,-391.9331619012989
609,2009-09-10,000978.XSHE,-1906.9996648549018,-1950.0597172873252
610,2009-09-11,600309.XSHG,191.1110103138895,147.78650486254043
611,2009-09-16,601939.XSHG,-2256.9025960673134,-2300.478176960613
612,2009-09-17,601009.XSHG,-1105.9431547556292,-1149.540598066785
613,2009-09-17,000581.XSHE,-2448.7321649729643,-2492.3349020855144
614,2009-09-17,000088.XSHE,-1253.9194214808983,-1297.3592570066883
615,2009-09-21,002254.XSHE,-2214.0543834346468,-2257.8808519366075
616,2009-09-21,000900.XSHE,-835.3122782919096,-878.57330491935
617,2009-09-21,601398.XSHG,-3257.670515063133,-3301.3232999649786
618,2009-09-21,601009.XSHG,-5192.340573512658,-5235.57118435505
619,2009-09-21,600779.XSHG,-848.7940094580555,-892.0422979083899
620,2009-09-21,002252.XSHE,-39.19793805129874,-82.65277217497717
621,2009-09-21,000581.XSHE,-5411.961491050391,-5455.188094108695
622,2009-09-22,000792.XSHE,2222.6691624693726,2179.31737948372
623,2009-09-23,000088.XSHE,-4550.484282840409,-4594.01387841715
624,2009-09-24,000989.XSHE,-4080.6263931627495,-4124.196028651852
625,2009-09-24,600779.XSHG,-4804.984293513993,-4848.171314381716
626,2009-09-24,002252.XSHE,-2365.3981327576244,-2408.921458400365
627,2009-09-24,000978.XSHE,-5893.269535971776,-5936.184131510771
628,2009-09-24,600261.XSHG,-1650.8691592404953,-1694.5549460740365
629,2009-09-28,002003.XSHE,115.98540099515238,72.53726978236995
630,2009-09-29,002050.XSHE,-7444.152749305691,-7486.919406850452
631,2009-09-30,600829.XSHG,-2844.819739568056,-2889.101668710802
632,2009-09-30,002222.XSHE,-6800.508346177932,-6842.763708206895
633,2009-09-30,600309.XSHG,-1678.363574820267,-1722.1204092751004
634,2009-10-16,600664.XSHG,8043.69222374337,7990.411987178758
635,2009-10-19,000900.XSHE,-2134.59461588262,-2177.5914502882556
636,2009-10-19,002050.XSHE,-3842.170560741435,-3885.21235786263
637,2009-10-19,601398.XSHG,-1222.138110645584,-1265.3203238883943
638,2009-10-19,601939.XSHG,-2279.4787414306475,-2322.4381484806863
639,2009-10-22,600664.XSHG,-2186.0489276186036,-2229.2583992977156
640,2009-10-22,001872.XSHE,-2307.526544619961,-2350.4271065474113
641,2009-10-23,601988.XSHG,-493.6758696352485,-536.6256702935141
642,2009-10-23,000088.XSHE,-838.9518629672332,-882.1008351833639
643,2009-10-28,600664.XSHG,-4396.559013110943,-4439.390828216807
644,2009-10-28,600012.XSHG,-1783.8815659648592,-1826.9495637717255
645,2009-10-28,001872.XSHE,-2911.758796152664,-2954.823215229322
646,2009-10-28,600779.XSHG,-4416.585210789369,-4458.6337652635475
647,2009-10-28,601988.XSHG,-3952.6238779396676,-3995.6086626122615
648,2009-10-28,000916.XSHE,-3562.9548258220248,-3605.819913111145
649,2009-10-28,000088.XSHE,-3964.050288317611,-4006.942656183068
650,2009-10-28,600261.XSHG,-3090.842685303958,-3133.8160567079085
651,2009-10-30,002003.XSHE,-677.1875860731169,-720.7533207771542
652,2009-10-30,600317.XSHG,22648.63797265003,22603.30960017662
653,2009-10-30,601398.XSHG,-406.22675261660584,-449.85550584763024
654,2009-10-30,601009.XSHG,-5396.2363762808545,-5438.994595650024
655,2009-10-30,601939.XSHG,-1049.364422348889,-1092.5982365496636
656,2009-11-02,001872.XSHE,-1775.154250570985,-1818.323001684166
657,2009-11-30,601009.XSHG,-5451.005892399654,-5495.064240025615
658,2009-11-30,601939.XSHG,1969.8214810302125,1926.3063337674544
659,2009-11-30,601988.XSHG,-2826.228055081128,-2870.9852302806853
660,2009-12-18,002003.XSHE,8669.19843427155,8624.009056986499
661,2009-12-18,600829.XSHG,11243.25419416619,11197.709090727516
662,2009-12-18,601398.XSHG,3677.841759994006,3633.789388690967
663,2009-12-18,601939.XSHG,588.4402780003709,539.7566523338058
664,2009-12-21,600317.XSHG,5457.696685492592,5411.379032955045
665,2009-12-21,002001.XSHE,19523.657371818896,19476.60876920412
666,2009-12-21,600350.XSHG,-1161.6305330741177,-1207.5149391305447
667,2009-12-21,000088.XSHE,844.2137315055694,798.3588556559589
668,2009-12-21,601006.XSHG,-3565.7625543165727,-3610.976423505307
669,2009-12-23,002003.XSHE,-4163.942698581607,-4210.661385399747
670,2009-12-23,600066.XSHG,34972.388515371356,34922.161055736586
671,2009-12-23,600317.XSHG,-5516.479798047858,-5562.747047966969
672,2009-12-23,001872.XSHE,4099.696181441338,4053.7898334496485
673,2009-12-23,601988.XSHG,-1114.1852447982917,-1162.763721471497
674,2009-12-23,000792.XSHE,1057.5919133070388,1011.7210761619851
675,2009-12-24,601009.XSHG,-4499.8510109772515,-4547.949418450142
676,2009-12-24,601009.XSHG,-374.7553915802693,-422.4742447748246
677,2009-12-24,601988.XSHG,-543.4801040791025,-591.3063532380625
678,2010-01-04,600829.XSHG,633.6719732419136,584.9590270322494
679,2010-01-05,000088.XSHE,437.038352402137,388.16289665849695
680,2010-01-06,600317.XSHG,-2217.415513874645,-2265.6827666725776
681,2010-01-08,600664.XSHG,9321.50087683683,9275.548319201465
682,2010-01-08,600012.XSHG,7263.7511527589795,7218.404591991041
683,2010-01-08,002001.XSHE,-1748.0694658460116,-1795.6204168407178
684,2010-01-08,601398.XSHG,-655.3600689222699,-703.8130233512574
685,2010-01-08,601009.XSHG,-3008.869180606466,-3056.581249041797
686,2010-01-08,600350.XSHG,-1670.0759089702779,-1718.4473802973628
687,2010-01-12,600066.XSHG,-2975.879962333309,-3023.377594253855
688,2010-01-13,601009.XSHG,-12226.860413826007,-12274.712745699408
689,2010-01-14,601398.XSHG,-4102.8429061337565,-4150.824574225489
690,2010-01-14,601939.XSHG,-3835.7543713615364,-3884.0081613532648
691,2010-01-14,601988.XSHG,-274.7965296536818,-323.2156781786615
692,2010-01-21,600829.XSHG,-3704.452910597978,-3754.34268915956
693,2010-01-21,600664.XSHG,3085.93621495459,3036.4342544079072
694,2010-01-21,601006.XSHG,-2507.7879046606386,-2558.30843190362
695,2010-01-25,600066.XSHG,-5013.362975664532,-5063.200003318429
696,2010-01-25,600317.XSHG,-4338.705185106679,-4386.967689176061
697,2010-01-25,000581.XSHE,57117.202022784964,57061.37716957562
698,2010-01-25,000792.XSHE,4813.750820367822,4765.759595757978
699,2010-01-25,000088.XSHE,1934.4050787290826,1884.8332112209725
700,2010-01-26,002050.XSHE,31455.76819000159,31406.127773339704
701,2010-01-26,601939.XSHG,-782.8348299049412,-831.448872842038
702,2010-01-27,001872.XSHE,5095.2024835602915,5047.163473477916
703,2010-01-27,002001.XSHE,-2323.933698375606,-2372.782097838506
704,2010-01-27,600779.XSHG,24240.899119810787,24190.88344756329
705,2010-01-27,600350.XSHG,-1372.141424834776,-1421.325071907187
706,2010-01-27,000916.XSHE,11990.058415495643,11942.326563898718
707,2010-01-27,002222.XSHE,17537.35307713719,17490.49686712084
708,2010-01-27,600261.XSHG,28380.22547133075,28331.25019699279
709,2010-01-27,600309.XSHG,22612.533827838644,22564.607397081385
710,2010-01-28,002254.XSHE,34273.91265504943,34221.8260481797
711,2010-01-28,000900.XSHE,34596.08009132508,34545.67906517098
712,2010-02-01,600377.XSHG,15924.756784736646,15878.412492542699
713,2010-02-02,001872.XSHE,3918.62748760642,3869.765217164804
714,2010-02-02,002001.XSHE,-1292.84647795992,-1340.8503802688763
715,2010-02-02,600350.XSHG,-1322.0109654930623,-1369.926518486822
716,2010-02-02,000581.XSHE,-1113.8657952280864,-1162.4249104083465
717,2010-02-02,002222.XSHE,-3330.9218910098666,-3379.0375949709705
718,2010-02-03,600664.XSHG,-3030.78584050406,-3079.4087094181655
719,2010-02-04,600829.XSHG,-4163.625548540263,-4211.7942715756635
720,2010-02-04,002252.XSHE,28320.543139370544,28271.467076757137
721,2010-02-04,600261.XSHG,-3154.336896330336,-3202.5369165156503
722,2010-02-08,002003.XSHE,8559.989824848313,8511.19243062386
723,2010-02-08,600829.XSHG,-1755.8327687160452,-1803.5138897470226
724,2010-02-08,600377.XSHG,737.3837026699682,688.4003567068919
725,2010-02-08,001872.XSHE,-4089.2756739174015,-4137.439906309469
726,2010-02-08,600779.XSHG,-581.3572622009787,-629.7422238578162
727,2010-02-08,002222.XSHE,-2256.2970057170733,-2303.851151180425
728,2010-02-08,600261.XSHG,593.3294118453998,545.3224698780871
729,2010-02-10,002254.XSHE,-1768.2654866704622,-1815.779258206889
730,2010-02-12,002254.XSHE,267.06780218483107,218.55372197340085
731,2010-02-12,002222.XSHE,-1807.9581611374765,-1856.0073080317065
732,2010-02-23,000900.XSHE,-2517.1355504836592,-2565.7326116440363
733,2010-02-23,000581.XSHE,-3776.856191320763,-3824.572247709703
734,2010-02-24,002252.XSHE,-1736.829742188054,-1785.0468078769513
735,2010-03-03,601988.XSHG,0.0,-49.82843423037019
736,2010-03-05,600664.XSHG,-4133.108447613173,-4181.287863169863
737,2010-03-05,000900.XSHE,-3898.095955227821,-3946.5277415137443
738,2010-03-05,000088.XSHE,-1920.5727968821138,-1970.0945852636062
739,2010-03-08,601988.XSHG,-564.615103213953,-614.6400013587081
740,2010-03-11,600066.XSHG,-3691.0039286353026,-3739.8283698504333
741,2010-03-11,002001.XSHE,-428.3265376521476,-476.74799608064757
742,2010-03-11,601988.XSHG,-277.72406748434463,-326.77013780208097
743,2010-03-12,002003.XSHE,-1583.7981656618138,-1632.0197651312194
744,2010-03-12,002050.XSHE,-2589.9095442107296,-2638.752191262139
745,2010-03-12,002222.XSHE,-1154.4325939360265,-1203.4435049694919
746,2010-03-15,000989.XSHE,38527.81534554592,38476.796256981135
747,2010-03-15,000581.XSHE,-1361.3925790898525,-1409.7010711463251
748,2010-03-15,601988.XSHG,-273.36481038794335,-321.6410359024552
749,2010-03-16,600829.XSHG,-2845.1706794587144,-2893.078801427712
750,2010-03-16,600779.XSHG,912.1539356078222,863.5939986702483
751,2010-03-16,000088.XSHE,-4211.951467649222,-4260.196159205787
752,2010-03-16,600309.XSHG,-4861.331344814751,-4908.827834419174
753,2010-03-19,000989.XSHE,-1868.6994346082774,-1917.0870705931654
754,2010-03-22,601988.XSHG,-548.1131665562493,-596.6759931131319
755,2010-03-24,600066.XSHG,-973.7437715820327,-1021.989794615642
756,2010-03-24,000989.XSHE,-920.4897251862394,-968.079043978368
757,2010-03-24,600779.XSHG,-3920.395957568056,-3968.591321655576
758,2010-03-25,600309.XSHG,-4102.125153384976,-4149.706877166274
759,2010-03-26,600066.XSHG,-2719.9902720463797,-2767.983576128099
760,2010-03-26,001872.XSHE,251.1070352148886,201.48828505642734
761,2010-03-31,002001.XSHE,-2154.3023218980397,-2202.9229146211114
762,2010-04-09,002003.XSHE,-1848.6800050760855,-1897.2220117679303
763,2010-04-09,601006.XSHG,-2449.9173760963163,-2498.5190703287794
764,2010-04-13,002003.XSHE,-1392.8398951791225,-1442.2687256056015
765,2010-04-13,601398.XSHG,-2282.9687676902945,-2331.276386814621
766,2010-04-14,600012.XSHG,28661.175871229705,28606.386367587493
767,2010-04-14,001872.XSHE,-2542.088271451125,-2590.513842504044
768,2010-04-19,601398.XSHG,-3262.317263224111,-3311.158813107809
769,2010-04-19,601006.XSHG,-4089.4269180848946,-4138.102782487013
770,2010-04-20,002003.XSHE,-2722.3566588596386,-2771.6212315825583
771,2010-04-20,600377.XSHG,905.5447888445442,856.9069720748281
772,2010-04-20,600317.XSHG,-6210.713319232593,-6258.135943946842
773,2010-04-20,001872.XSHE,-4259.596398501225,-4308.106553555139
774,2010-04-20,600350.XSHG,3634.8132457509782,3585.1180790550707
775,2010-04-20,000581.XSHE,-6078.0470500534375,-6125.476333658369
776,2010-04-20,000978.XSHE,38719.67816949754,38665.8875210365
777,2010-04-20,000916.XSHE,5740.807222272842,5691.276071587651
778,2010-04-20,002222.XSHE,1249.472381394912,1200.4097658854714
779,2010-04-20,000088.XSHE,-9494.958434792637,-9541.351950561215
780,2010-04-20,600309.XSHG,-5465.373776104344,-5513.121374534263
781,2010-04-23,002254.XSHE,4595.1993576680525,4545.1842404488025
782,2010-04-26,000581.XSHE,-3184.6365701114178,-3234.027388189691
783,2010-04-28,000581.XSHE,-7812.819153563036,-7861.427558134663
784,2010-04-30,002254.XSHE,480.8995855761544,432.01728770135173
785,2010-04-30,000989.XSHE,2581.183115202921,2531.1668260206025
786,2010-05-04,002003.XSHE,-13567.853576696127,-13614.478854321414
787,2010-05-04,000978.XSHE,-8500.5458670327,-8548.28335112505
788,2010-05-04,002222.XSHE,-12400.211103137048,-12446.921980994981
789,2010-05-05,600066.XSHG,-2653.408055593591,-2701.575683024733
790,2010-05-07,000989.XSHE,-4354.976766565399,-4401.910016180462
791,2010-05-07,000978.XSHE,-4249.267991380395,-4297.054713433919
792,2010-05-11,002001.XSHE,1060.344543365082,1011.0205599779254
793,2010-05-11,002252.XSHE,13245.116903347469,13191.845043162206
794,2010-05-12,600779.XSHG,-1168.2825037741686,-1217.4758868876343
795,2010-05-13,002050.XSHE,1215.5901516115798,1166.571478747843
796,2010-05-13,600261.XSHG,14540.404096368968,14488.957656447155
797,2010-05-18,002050.XSHE,-5017.473158688248,-5063.438787792009
798,2010-05-18,600261.XSHG,-1346.568626148135,-1393.9211607428429
799,2010-06-08,600261.XSHG,1036.067135738923,987.9549876287962
800,2010-06-11,002254.XSHE,-1484.1897744312005,-1532.6474288819368
